"Keyword","Avg. Search Volume","Location","CPC","PPC","Keyword Difficulty","Search Volume 3/2015","Search Volume 4/2015","Search Volume 5/2015","Search Volume 6/2015","Search Volume 7/2015","Search Volume 8/2015","Search Volume 9/2015","Search Volume 10/2015","Search Volume 11/2015","Search Volume 12/2015","Search Volume 1/2016","Search Volume 2/2016","Search Volume 3/2016","Search Volume 4/2016","Search Volume 5/2016","Search Volume 6/2016","Search Volume 7/2016","Search Volume 8/2016","Search Volume 9/2016","Search Volume 10/2016","Search Volume 11/2016","Search Volume 12/2016","Search Volume 1/2017","Search Volume 2/2017","Search Volume 3/2017","Search Volume 4/2017","Search Volume 5/2017","Search Volume 6/2017","Search Volume 7/2017","Search Volume 8/2017","Search Volume 9/2017","Search Volume 10/2017","Search Volume 11/2017","Search Volume 12/2017","Search Volume 1/2018","Search Volume 2/2018","Search Volume 3/2018","Search Volume 4/2018","Search Volume 5/2018","Search Volume 6/2018","Search Volume 7/2018","Search Volume 8/2018","Search Volume 9/2018","Search Volume 10/2018","Search Volume 11/2018","Search Volume 12/2018","Search Volume 1/2019","Search Volume 2/2019","Search Volume 3/2019","Search Volume 4/2019","Search Volume 5/2019","Search Volume 6/2019","Search Volume 7/2019","Search Volume 8/2019","Search Volume 9/2019","Search Volume 10/2019","Search Volume 11/2019","Search Volume 12/2019"
"acura dealer near me",46600,"United States",9,32,,"","","","","","","","",4400,4400,5400,5400,6600,6600,8100,8100,9900,9900,9900,9900,9900,9900,18100,18100,18100,14800,14800,14800,18100,18100,18100,18100,27100,33100,33100,33100,33100,33100,40500,33100,40500,49500,49500,40500,40500,40500,40500,40500,49500,49500,49500,40500,49500,60500,49500,49500,40500,40500
"drip stock",12400,"United States",3.39,4,,"","","","","1000","1000","1000","1300",1000,1300,2400,2400,3600,2900,2400,2900,3600,8100,4400,5400,4400,5400,3600,2900,5400,4400,4400,5400,4400,4400,6600,6600,5400,4400,6600,5400,6600,22200,22200,18100,18100,12100,12100,18100,12100,14800,12100,12100,14800,18100,14800,9900,6600,12100,14800,12100,9900,12100
"low carb diet plan",14200,"United States",1.76,56,63,"","","","","","","6600","5400",5400,5400,8100,8100,9900,9900,9900,8100,9900,14800,14800,8100,6600,9900,18100,6600,8100,8100,9900,9900,14800,14800,12100,14800,12100,9900,18100,14800,14800,18100,14800,18100,18100,14800,12100,6600,4400,9900,18100,14800,14800,14800,14800,14800,14800,14800,14800,12100,9900,12100
"mens sport coats",18600,"United States",1.93,100,48,"","","","","","","5400","6600",8100,9900,8100,8100,8100,9900,8100,5400,5400,6600,8100,14800,18100,22200,14800,14800,14800,14800,14800,9900,8100,12100,14800,14800,22200,22200,18100,14800,18100,18100,14800,9900,9900,12100,14800,14800,18100,22200,18100,14800,18100,18100,14800,12100,12100,14800,18100,22200,27100,33100
"adidas leggings",27800,"United States",1.52,100,33,"","","","","","","","",14800,22200,18100,22200,22200,22200,22200,14800,18100,22200,18100,22200,33100,49500,40500,40500,40500,40500,33100,33100,40500,49500,40500,49500,60500,74000,60500,49500,60500,40500,33100,33100,33100,40500,33100,33100,49500,49500,33100,33100,40500,27100,22200,18100,22200,27100,22200,22200,33100,33100
"uber eats promo code 2019",70,"United States",3.26,8,,"","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,40,40,109,163,109,48,48,73,109,48,40,59,32
"stock market graph",27900,"United States",4.12,12,58,"","","","","","14800","12100","3600",2400,2400,8100,4400,2900,2400,1900,3600,2400,1900,2400,2400,8100,2900,6600,6600,8100,4400,5400,4400,4400,6600,3600,6600,6600,8100,12100,33100,40500,33100,12100,22200,18100,18100,14800,49500,33100,90500,49500,27100,22200,14800,33100,22200,22200,49500,27100,27100,18100,22200
"comcast stock",36600,"United States",6.72,1,,"","","","","","","","",,,,,,,22200,22200,27100,22200,18100,22200,27100,22200,33100,40500,40500,33100,33100,33100,33100,33100,33100,33100,40500,74000,49500,49500,49500,49500,49500,74000,49500,40500,60500,49500,40500,33100,40500,33100,49500,49500,40500,33100,40500,33100,33100,33100,27100,27100
"used range rover for sale",12300,"United States",2.05,86,,"","","","","","","6600","6600",8100,6600,8100,6600,6600,8100,8100,8100,6600,8100,8100,8100,6600,8100,6600,9900,9900,8100,8100,6600,9900,12100,12100,9900,9900,9900,12100,9900,12100,12100,12100,12100,12100,12100,12100,9900,9900,9900,12100,12100,12100,9900,12100,12100,14800,14800,12100,12100,12100,12100
"dillards mother of the bride dresses",14300,"United States",1.02,100,49,"","","","","","","","",,,14800,12100,12100,12100,9900,9900,9900,9900,12100,9900,8100,6600,18100,22200,27100,22200,18100,12100,12100,18100,14800,8100,5400,5400,18100,18100,14800,12100,12100,12100,12100,12100,12100,9900,6600,5400,18100,18100,18100,18100,14800,14800,14800,14800,14800,9900,8100,8100
"honey baked ham coupons",67800,"United States",0.92,83,26,"","","","","","","","",,,,,27100,3600,6600,6600,4400,4400,9900,18100,165000,246000,12100,8100,14800,74000,9900,8100,8100,9900,9900,18100,9886,12100,12100,9900,110000,9900,9900,9900,8100,9900,9900,18100,14805,12100,12100,9900,12100,110000,9900,9900,9900,9900,9900,18100,301000,301000
"gucci pants",13900,"United States",1.22,100,,"","","","","","","","",,,1900,1900,1900,1900,1900,1600,2400,2400,2900,3600,3600,4400,4400,4400,4400,5400,5400,5400,8100,9900,9900,14800,18100,22200,22200,14800,14800,14800,14800,12100,14800,14800,14800,12100,14800,14800,14800,14800,12100,12100,12100,12100,14800,14800,12100,14800,14800,18100
"kohls stock",20300,"United States",0.46,1,,"","","","","","","","6600",12100,8100,9900,14800,8100,8100,14800,9900,6600,12100,6600,8100,14800,12100,22200,14800,14800,12100,18100,12100,9900,14800,18100,12100,22200,14800,27100,14800,18100,12100,14800,12100,8100,22200,9900,14800,18100,14800,14800,12100,18100,27100,27100,14800,14800,27100,14800,14800,40500,18100
"keto pancakes",74200,"United States",0.21,99,34,"","","","","","2400","1900","1900",1600,1600,3600,3600,3600,3600,4400,4400,5400,5400,5400,5400,5400,5400,12100,12100,14800,14800,14800,18100,18100,18100,18100,22200,22200,18100,49500,40500,49500,49500,74000,74000,74000,90500,74000,60500,60500,49500,135000,110000,110000,74000,74000,60500,60500,74000,60500,49500,49500,33100
"met gala 2019 outfits",860,"United States",0.4,88,,"","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,2400,2400,1600,880,1300,1000,720
"shutterfly promo code",87800,"United States",1.42,100,44,"","","","","","","","",49500,60500,22200,14800,18100,22200,22200,33100,22200,18100,14800,14800,,,,27100,27100,60500,110000,33100,33100,33100,27100,33100,165000,301000,40500,22200,22200,40500,60500,40500,27100,33100,33100,60500,165000,246000,74000,60500,49500,60500,74000,60500,49500,49500,49500,60500,165000,301000
"aapl stock price today",26100,"United States",6.94,0,,"","","","","","8100","5400","6600",9900,8100,12100,14800,22200,27100,33100,27100,33100,27100,27100,33100,33100,27100,33100,27100,27100,18100,33100,22200,18100,22200,33100,49500,60500,33100,74000,60500,60500,74000,40500,40500,40500,60500,49500,49500,40500,33100,40500,22200,27100,27100,27100,22200,22200,27100,22200,27100,22200,27100
"used car lots near me",58300,"United States",5.21,55,51,"","","","","","9900","12100","9900",12100,14800,22200,27100,22200,22200,22200,22200,22200,27100,27100,27100,22200,22200,33100,40500,49500,33100,33100,33100,33100,40500,33100,33100,33100,33100,49500,60500,60500,49500,40500,49500,49500,49500,49500,49500,49500,40500,60500,74000,74000,60500,60500,49500,60500,60500,60500,49500,49500,40500
"lands end swimsuits",11500,"United States",0.86,100,,"","","","","","","","",,,,,,,,18100,14800,8100,5400,3600,3600,3600,12100,12100,6600,9900,22200,18100,8100,4400,4400,3600,2900,2900,9900,12100,18100,14800,22200,12100,14800,12100,6600,2400,2400,3600,12100,14800,22200,12100,18100,14800,18100,9900,4400,3600,4400,4400
"nasdaq stock",13600,"United States",5,6,69,"","","","","","18100","14800","9900",6600,6600,12100,12100,8100,8100,6600,8100,6600,6600,8100,8100,22200,9900,12100,12100,12100,9900,12100,12100,9900,9900,9900,9900,12100,12100,14800,18100,18100,12100,9900,12100,12100,12100,12100,27100,18100,22200,18100,14800,14800,14800,14800,12100,12100,18100,9900,9900,9900,14800
"vstm stock",23400,"United States",,0,,"","","","","","","","",,,,,,,,,,,,,880,1000,1600,1000,5400,3600,3600,2900,9900,5400,12100,3600,2900,9900,8100,8100,6600,18100,27100,49500,33100,49500,49500,40500,27100,22200,27100,22200,40500,27100,27100,22200,22200,18100,12100,18100,22200,22200
"caterpillar stock",40800,"United States",2.6,1,40,"","","","","","22200","27100","27100",18100,18100,33100,27100,27100,22200,18100,18100,18100,18100,18100,18100,40500,33100,40500,33100,74000,33100,27100,27100,33100,27100,33100,49500,33100,40500,90500,74000,60500,60500,40500,40500,49500,40500,40500,74000,49500,49500,60500,49500,33100,40500,40500,33100,40500,49500,33100,49500,33100,27100
"victoria secret free shipping",11900,"United States",0.23,98,,"","","","","8100","12100","18100","12100",18100,18100,12100,14800,22200,22200,22200,18100,12100,8100,14800,14800,22200,18100,12100,8100,8100,8100,8100,9900,12100,8100,9900,14800,22200,33100,14800,9900,9900,12100,12100,12100,9900,8100,12100,12100,18100,22200,14800,9900,12100,9900,12100,12100,12100,9900,8100,12100,12100,18100
"groupon getaways",49200,"United States",0.19,18,43,"","","","","","","","",,,135000,49500,74000,110000,135000,90500,49500,74000,90500,74000,49500,49500,110000,135000,135000,60500,60500,74000,110000,90500,40500,40500,40500,49500,74000,60500,60500,60500,60500,60500,60500,49500,40500,40500,40500,49500,60500,49500,60500,49500,49500,49500,60500,49500,40500,40500,40500,40500
"dockers pants",25000,"United States",2.03,100,52,"","","","","","9900","8100","9900",9900,9900,9900,9900,9900,9900,9900,9900,9900,12100,9900,12100,18100,18100,14800,12100,12100,12100,12100,12100,12100,12100,12100,22200,27100,27100,18100,14800,22200,22200,22200,14800,18100,22200,22200,22200,22200,22200,22200,22200,27100,27100,27100,22200,22200,27100,22200,27100,27100,27100
"googl stock",68000,"United States",16.66,0,53,"","","","","","","","",,,,,,40500,33100,40500,49500,33100,27100,49500,74000,49500,60500,49500,49500,60500,60500,,,,,,,,,,90500,135000,90500,90500,135000,90500,90500,110000,74000,60500,74000,90500,60500,90500,90500,74000,74000,49500,40500,74000,49500,49500
"nutritionist near me",44200,"United States",2.91,26,33,"","1300","1600","1600","1900","1900","1900","2400",2400,2900,4400,5400,6600,5400,6600,6600,9900,9900,8100,8100,6600,9900,18100,14800,14800,14800,22200,18100,18100,18100,18100,22200,18100,18100,27100,27100,33100,33100,33100,27100,33100,33100,33100,33100,27100,27100,40500,40500,40500,40500,40500,49500,49500,49500,49500,49500,40500,40500
"dis stock",229000,"United States",3.91,0,54,"","","","","","","","",,,,,,,301000,246000,165000,246000,165000,165000,246000,246000,246000,246000,246000,201000,,,,,,,,,,,,246000,368000,301000,90500,135000,74000,90500,110000,110000,110000,110000,135000,368000,301000,201000,201000,301000,165000,165000,450000,246000
"trousers",30700,"United States",1.48,100,41,"","","","","","14800","14800","14800",14800,14800,18100,18100,18100,18100,18100,18100,18100,18100,14800,14800,14800,14800,18100,14800,18100,18100,18100,18100,18100,18100,18100,18100,22200,22200,22200,22200,22200,22200,22200,18100,27100,27100,27100,27100,27100,27100,27100,27100,27100,27100,27100,27100,33100,33100,33100,40500,33100,33100
"best stocks to buy",18200,"United States",2.4,38,51,"","","","","","27100","18100","22200",22200,22200,27100,22200,22200,27100,27100,22200,18100,14800,27100,27100,33100,27100,27100,27100,33100,33100,33100,27100,33100,33100,27100,27100,33100,33100,33100,33100,27100,18100,22200,22200,22200,27100,33100,27100,22200,18100,22200,18100,18100,18100,18100,18100,18100,14800,14800,18100,22200,18100
"fnma stock price",21300,"United States",1.25,0,44,"","","","","","","","",,,,,,,,14800,8100,8100,4400,5400,33100,40500,22200,22200,14800,14800,18100,12100,14800,18100,14800,22200,14800,14800,18100,14800,14800,14800,12100,12100,9900,14800,8100,9900,8100,8100,27100,22200,18100,14800,22200,18100,14800,14800,40500,27100,18100,18100
"sweat suits for women",36600,"United States",1.13,100,32,"","","","","","2400","4400","6600",5400,8100,5400,5400,3600,1900,1300,1300,2400,2900,4400,18100,22200,27100,18100,12100,12100,6600,5400,4400,5400,9900,14800,27100,40500,60500,33100,33100,33100,18100,9900,8100,9900,18100,40500,60500,60500,74000,40500,33100,33100,14800,12100,8100,9900,22200,40500,60500,74000,90500
"running shorts women",11000,"United States",1.95,100,37,"","","","","","3600","2900","1900",1300,1300,1900,2400,3600,4400,4400,5400,4400,4400,8100,4400,4400,3600,5400,6600,9900,12100,12100,14800,14800,12100,8100,5400,4400,4400,5400,8100,9900,9900,14800,14800,14800,12100,8100,5400,3600,4400,5400,6600,9900,14800,14800,18100,18100,14800,12100,6600,5400,5400
"used car loan",11700,"United States",11.01,87,66,"","","","","","","8100","8100",8100,8100,9900,9900,9900,9900,9900,9900,9900,12100,9900,9900,9900,9900,12100,9900,12100,9900,12100,9900,12100,12100,9900,9900,8100,8100,9900,9900,12100,9900,12100,9900,12100,12100,9900,9900,9900,9900,12100,12100,14800,12100,12100,12100,12100,12100,9900,12100,9900,9900
"revolve dresses",19500,"United States",0.61,100,15,"","","","","","","1900","1600",1600,1600,2400,2900,3600,3600,3600,2400,3600,3600,4400,3600,3600,3600,6600,6600,9900,12100,12100,8100,8100,9900,9900,8100,8100,6600,9900,9900,12100,14800,14800,9900,9900,12100,18100,12100,12100,9900,14800,14800,18100,22200,18100,14800,18100,18100,33100,22200,22200,18100
"black puffer jacket",14200,"United States",1.29,100,36,"","","","","","","","",1000,1300,1600,880,480,210,170,170,260,320,880,1600,4400,6600,4400,1900,1300,480,390,320,480,880,1600,2900,8100,12100,8100,4400,4400,1900,880,720,1300,2400,2900,9900,18100,27100,18100,14800,8100,2900,2400,2400,3600,4400,6600,18100,40500,49500
"anthropologie promo code",20500,"United States",1.56,61,41,"","","","","","","","",,,,,8100,8100,8100,9900,8100,8100,8100,12100,14800,33100,12100,14800,14800,14800,18100,18100,14800,14800,14800,18100,33100,40500,18100,14800,22200,18100,22200,18100,22200,18100,18100,18100,33100,33100,18100,14800,22200,22200,22200,18100,18100,18100,14800,18100,27100,33100
"lolita fashion",15200,"United States",0.47,100,28,"","","6600","6600","8100","6600","6600","6600",6600,6600,6600,6600,6600,6600,6600,5400,6600,5400,5400,6600,5400,5400,5400,5400,5400,6600,6600,6600,6600,5400,12100,6600,5400,6600,8100,6600,8100,6600,6600,6600,8100,6600,9900,8100,8100,8100,8100,12100,8100,6600,9900,9900,40500,22200,18100,18100,14800,14800
"amazon swimsuits",13000,"United States",0.69,100,,"","","","","","1000","720","880",880,880,1900,3600,4400,3600,5400,6600,6600,3600,2400,1900,2400,2400,5400,5400,8100,8100,12100,14800,12100,6600,3600,3600,4400,3600,8100,9900,12100,12100,14800,18100,18100,9900,5400,5400,5400,5400,9900,9900,18100,14800,22200,27100,22200,9900,6600,5400,5400,5400
"prom dresses 2019",100000,"United States",0.39,100,54,"","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,210,390,320,480,1900,2900,2900,4400,27100,74000,74000,49500,74000,368000,246000,246000,135000,74000,27100,18100,18100,22200,22200,14800,9900
"dowdupont stock",11300,"United States",5.75,10,,"","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,14800,18100,14800,12100,9900,9900,9900,14800,9900,18100,18100,18100,22200,18100,22200,27100,14800,12100,6600,4400,2400,2400,1900,1900
"loan companies near me",19600,"United States",4.88,49,40,"","","","","","","3600","4400",6600,8100,6600,2900,4400,8100,9900,9900,8100,9900,9900,9900,8100,12100,6600,4400,9900,12100,12100,9900,14800,18100,18100,12100,12100,14800,18100,9900,8100,12100,14800,22200,18100,18100,18100,22200,18100,18100,14800,12100,12100,14800,22200,22200,22200,22200,22200,22200,22200,27100
"2015 dodge charger",28400,"United States",1.55,28,33,"","","","","","","","",33100,33100,27100,27100,27100,27100,27100,22200,22200,22200,18100,27100,27100,22200,27100,27100,27100,27100,27100,27100,27100,27100,22200,27100,22200,22200,27100,22200,27100,22200,27100,22200,22200,22200,22200,22200,22200,22200,22200,22200,27100,22200,22200,27100,33100,33100,33100,33100,33100,33100
"wooden desk",25500,"United States",1.48,100,40,"","","","","","","9900","12100",12100,12100,14800,12100,12100,12100,12100,12100,14800,14800,18100,18100,18100,18100,22200,18100,18100,18100,18100,18100,22200,22200,22200,18100,22200,22200,27100,22200,22200,22200,18100,18100,22200,27100,22200,22200,22200,22200,27100,22200,22200,22200,22200,22200,27100,33100,27100,27100,27100,27100
"edible arrangements coupon code",45600,"United States",1.28,100,42,"","","","","","","","",40500,74000,60500,135000,110000,60500,90500,49500,60500,74000,60500,49500,49500,90500,60500,90500,49500,40500,110000,49500,22200,27100,49500,74000,40500,60500,49500,135000,60500,49500,110000,74000,60500,60500,60500,110000,74000,90500,60500,74000,49500,49500,74000,40500,33100,33100,27100,33100,33100,40500
"bankruptcy lawyers near me",19000,"United States",25.72,76,23,"","","","","","","2900","3600",5400,3600,4400,5400,6600,9900,8100,5400,6600,9900,9900,8100,5400,18100,14800,18100,8100,6600,12100,12100,12100,14800,12100,14800,12100,9900,12100,9900,27100,22200,18100,12100,22200,18100,22200,27100,18100,12100,14800,12100,14800,22200,22200,12100,18100,22200,27100,27100,18100,18100
"lilly pulitzer dresses",21500,"United States",1.2,100,39,"","","","","","9900","6600","3600",4400,5400,8100,12100,18100,22200,27100,18100,18100,14800,9900,5400,5400,5400,9900,12100,18100,27100,40500,40500,18100,12100,6600,5400,4400,5400,9900,12100,18100,27100,33100,27100,22200,18100,12100,8100,6600,8100,12100,14800,27100,33100,33100,33100,33100,22200,18100,12100,9900,9900
"linen pants women",20800,"United States",1.94,100,33,"","","720","720","720","720","390","590",260,320,590,1000,1600,1900,1900,1900,1900,1600,880,590,590,720,6600,9900,18100,22200,27100,22200,18100,12100,8100,5400,4400,5400,9900,14800,22200,27100,33100,27100,27100,14800,9900,6600,4400,5400,12100,14800,22200,33100,40500,40500,33100,22200,12100,8100,5400,6600
"cronos stock",88000,"United States",4.19,3,,"","","","","","","","",,,,,,,,,,,,,,,,,,,110,170,170,140,140,210,480,1300,8100,12100,22200,12100,18100,22200,14800,74000,165000,110000,49500,165000,165000,201000,135000,90500,74000,60500,49500,60500,49500,60500,49500,60500
"formal dresses",262000,"United States",1.1,100,44,"","","","","","","165000","165000",165000,135000,246000,201000,165000,201000,165000,90500,110000,135000,165000,165000,201000,135000,246000,201000,246000,246000,201000,135000,135000,165000,201000,201000,246000,165000,301000,246000,301000,301000,201000,165000,165000,201000,246000,246000,301000,201000,368000,301000,301000,301000,246000,165000,165000,201000,301000,301000,301000,201000
"plus size tops",13700,"United States",1.46,100,45,"","","","","","","8100","8100",6600,6600,8100,12100,14800,12100,18100,14800,9900,9900,12100,12100,9900,8100,8100,12100,18100,18100,18100,14800,12100,14800,12100,12100,9900,9900,12100,14800,14800,14800,18100,14800,12100,12100,12100,12100,9900,9900,9900,12100,18100,22200,18100,14800,14800,14800,12100,9900,9900,8100
"stubhub discount code",22700,"United States",0.94,49,31,"","","","","","","","",,,,,8100,14800,12100,18100,18100,22200,27100,18100,40500,49500,49500,60500,60500,74000,74000,90500,90500,90500,90500,60500,90500,90500,40500,33100,49500,49500,49500,40500,49500,60500,49500,33100,27100,27100,18100,18100,22200,22200,22200,22200,22200,22200,27100,27100,22200,27100
"solar charger",13400,"United States",1.11,100,49,"","","","","","18100","18100","14800",18100,18100,14800,14800,14800,18100,18100,18100,22200,22200,14800,14800,14800,14800,12100,12100,14800,14800,14800,18100,18100,18100,27100,18100,14800,14800,12100,9900,14800,14800,14800,18100,18100,14800,14800,12100,9900,14800,9900,9900,12100,12100,14800,14800,18100,18100,12100,14800,12100,12100
"esurance quote",15300,"United States",9.4,61,,"","","","","","","","",,,14800,49500,27100,4400,5400,27100,40500,27100,5400,8100,22200,33100,18100,4400,8100,22200,33100,12100,5400,5400,9900,14800,18100,8100,9900,33100,33100,9900,9900,22200,40500,14800,12100,22200,27100,9900,18100,33100,18100,12100,12100,12100,14800,14800,12100,12100,12100,12100
"kss stock",21900,"United States",,0,,"","","","","","","","",,,,,,,,,6600,14800,5400,5400,9900,8100,22200,12100,14800,9900,18100,14800,9900,,,,,,,,,12100,22200,18100,9900,22200,9900,9900,18100,12100,14800,9900,14800,18100,33100,22200,18100,33100,18100,18100,40500,22200
"hertz promo code",10400,"United States",1.67,32,36,"","","","","","","","",,,,,12100,12100,14800,14800,14800,14800,12100,12100,12100,12100,12100,12100,14800,12100,14800,14800,14800,12100,9900,12100,12100,12100,14800,14800,18100,14800,14800,18100,18100,14800,12100,12100,12100,9900,9900,9900,14800,12100,12100,12100,12100,9900,9900,8100,6600,8100
"dividend stocks",46600,"United States",2.02,22,48,"","","","","","14800","12100","12100",12100,12100,18100,18100,18100,18100,14800,14800,18100,18100,22200,22200,27100,27100,27100,27100,33100,27100,27100,22200,27100,22200,22200,27100,27100,33100,40500,33100,27100,33100,27100,27100,33100,40500,40500,40500,33100,33100,40500,40500,49500,49500,40500,40500,49500,49500,40500,49500,49500,60500
"adidas shorts",23500,"United States",1.46,100,,"","","6600","6600","6600","8100","5400","4400",4400,4400,5400,6600,9900,9900,14800,18100,18100,14800,12100,8100,9900,8100,9900,12100,18100,22200,27100,27100,27100,27100,18100,12100,12100,12100,9900,14800,22200,22200,33100,33100,40500,27100,18100,12100,14800,14800,12100,14800,22200,27100,33100,33100,40500,33100,22200,14800,14800,14800
"online boutiques",46700,"United States",1.33,100,48,"","","","","","40500","40500","33100",33100,27100,33100,40500,49500,40500,40500,33100,40500,40500,49500,49500,40500,33100,40500,49500,60500,60500,49500,40500,49500,49500,49500,49500,40500,33100,49500,49500,60500,60500,60500,49500,49500,49500,60500,49500,40500,33100,40500,49500,60500,74000,49500,40500,40500,49500,49500,40500,33100,33100
"jeep rubicon for sale",18900,"United States",1.99,100,,"","","","","","","","",9900,8100,12100,12100,12100,12100,12100,14800,14800,12100,14800,12100,12100,12100,14800,12100,14800,14800,14800,14800,14800,14800,14800,14800,12100,12100,12100,14800,14800,14800,18100,18100,18100,18100,18100,14800,12100,12100,14800,18100,18100,18100,22200,22200,22200,22200,18100,18100,18100,14800
"how to lose weight in your face",11200,"United States",3.65,6,35,"","","","","","","3600","6600",12100,12100,9900,3600,8100,14800,14800,5400,3600,9900,12100,12100,6600,6600,18100,22200,9900,6600,6600,12100,14800,9900,5400,9900,18100,12100,8100,8100,18100,18100,5400,5400,12100,12100,5400,5400,18100,9900,8100,9900,18100,8100,8100,12100,18100,9900,8100,14800,9900,9900
"new years eve outfit",18700,"United States",0.91,100,33,"","","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,110,90,210,390,880,2400,12100,1600,1600,320,170,170,140,170,480,720,1300,3600,14800,201000
"2013 toyota camry",15000,"United States",2.08,18,,"","","9900","9900","12100","12100","9900","9900",8100,8100,9900,9900,12100,9900,12100,12100,12100,12100,9900,9900,12100,12100,14800,12100,14800,12100,12100,12100,12100,12100,12100,12100,9900,9900,12100,12100,14800,12100,12100,12100,14800,14800,12100,12100,12100,12100,12100,12100,14800,12100,12100,14800,18100,18100,18100,18100,14800,14800
"hyundai azera",14300,"United States",2.25,14,46,"","","","","","18100","14800","14800",12100,12100,14800,14800,18100,18100,18100,18100,18100,18100,14800,14800,14800,18100,14800,14800,18100,14800,14800,18100,18100,14800,14800,14800,12100,12100,14800,12100,14800,12100,14800,14800,14800,12100,12100,12100,12100,12100,12100,12100,12100,12100,12100,12100,18100,18100,14800,18100,18100,12100
"fashion nova plus",16700,"United States",0.78,100,33,"","","","","","","","",,,320,390,210,210,320,720,480,320,590,1300,1300,880,1300,2400,4400,3600,4400,5400,6600,9900,9900,9900,12100,9900,12100,12100,14800,18100,18100,18100,18100,14800,18100,18100,18100,12100,14800,18100,22200,18100,18100,14800,14800,14800,14800,18100,18100,14800
"holiday party dress",12200,"United States",2.4,100,36,"","","40","20","50","90","260","1300",8100,6600,320,40,50,30,,,,,,,,30,2400,480,260,320,260,260,390,880,1900,9900,60500,33100,1900,260,210,140,210,170,260,720,1600,12100,74000,40500,1900,260,170,170,170,320,590,1300,3600,14800,74000,49500
"doubledown casino promo codes",13900,"United States",7.42,1,21,"","","","","","49500","33100","33100",33100,40500,40500,27100,27100,27100,33100,27100,27100,22200,27100,27100,22200,22200,27100,27100,27100,22200,22200,18100,22200,22200,18100,18100,18100,22200,27100,22200,22200,22200,18100,18100,18100,18100,18100,18100,18100,18100,18100,14800,14800,14800,14800,12100,12100,12100,12100,14800,12100,14800
"pre owned cars",19500,"United States",5.9,82,67,"","","","","","","12100","12100",9900,9900,14800,14800,14800,14800,14800,14800,14800,14800,14800,12100,12100,12100,14800,14800,18100,18100,14800,14800,14800,18100,14800,14800,14800,14800,18100,18100,18100,18100,18100,18100,18100,22200,18100,18100,14800,14800,18100,18100,22200,22200,22200,18100,22200,22200,18100,18100,18100,14800
"heated jacket",70700,"United States",1.47,100,35,"","1600","1300","880","1600","2900","8100","27100",49500,40500,33100,14800,4400,3600,2400,1600,1900,4400,14800,40500,74000,135000,74000,14800,9900,4400,4400,2400,3600,9900,22200,74000,165000,165000,90500,33100,18100,9900,4400,4400,6600,9900,27100,110000,246000,165000,90500,40500,22200,8100,5400,3600,4400,9900,27100,135000,301000,201000
"2016 honda accord sport",18800,"United States",2.08,47,,"","","","","","8100","14800","22200",27100,27100,33100,33100,33100,33100,33100,33100,27100,27100,22200,18100,33100,27100,27100,22200,22200,22200,22200,18100,18100,14800,14800,18100,14800,12100,14800,14800,18100,14800,14800,12100,14800,12100,12100,14800,12100,12100,12100,14800,18100,18100,18100,18100,27100,22200,22200,22200,18100,14800
"malpractice lawyer",16600,"United States",39.3,56,41,"","","1300","2400","2900","3600","5400","3600",1900,1900,1900,3600,5400,4400,6600,12100,12100,8100,4400,,12100,9900,8100,5400,9900,12100,14800,8100,6600,8100,9900,14800,14800,9900,8100,12100,14800,14800,8100,14800,14800,12100,9900,14800,12100,8100,14800,14800,18100,8100,14800,18100,18100,18100,27100,14800,18100,14800
"boat loans",16000,"United States",7.49,90,44,"","","","","","","12100","8100",6600,6600,12100,14800,18100,18100,22200,27100,27100,22200,14800,9900,6600,8100,14800,18100,22200,22200,27100,27100,27100,18100,12100,9900,6600,6600,12100,14800,18100,18100,27100,27100,27100,22200,14800,9900,6600,6600,12100,14800,18100,22200,22200,22200,27100,18100,12100,9900,6600,6600
"mercedes benz dealer near me",13900,"United States",9.81,30,,"","","","","1600","1600","1600","1900",1900,1900,2400,2400,2900,2900,3600,3600,4400,4400,4400,4400,4400,4400,6600,6600,6600,5400,6600,6600,8100,9900,6600,6600,6600,8100,9900,9900,9900,9900,8100,9900,9900,9900,12100,8100,9900,12100,12100,12100,14800,12100,12100,14800,14800,14800,14800,14800,14800,14800
"newborn baby clothes",12400,"United States",0.98,100,34,"","","","","","","5378","5378",6600,5378,8067,6600,8067,6600,6600,6600,12100,9900,9900,9900,12100,9900,9900,9900,12100,8100,8100,8100,12100,9900,9900,9900,12100,9900,12100,12100,12100,9900,9900,9900,12100,12100,9900,9900,9900,12100,12100,12100,12100,9900,9900,12100,14800,14800,14800,12100,12100,12100
"tjx stock",19100,"United States",1.19,1,,"","","","","","","","",,,,,,,,8100,8100,22200,9900,8100,12100,8100,8100,14800,9900,8100,18100,,,,,,,,14800,18100,18100,12100,18100,14800,12100,33100,22200,22200,40500,22200,18100,22200,18100,18100,22200,14800,14800,27100,14800,14800,27100,18100
