Keywords,"Search Volume (Average)","Search Volume (Jan 2019)","Search Volume (Feb 2019)","Search Volume (Mar 2019)","Search Volume (Apr 2019)","Search Volume (May 2019)","Search Volume (Jun 2019)","Search Volume (Jul 2019)","Search Volume (Aug 2019)","Search Volume (Sep 2019)","Search Volume (Oct 2019)","Search Volume (Nov 2019)","Search Volume (Dec 2019)",Trend,"CPC (USD)",Competition
"plus size ball gown wedding dresses",2400,3600,2900,2400,2400,2400,2400,2900,2400,2400,2400,1900,1900,-47,0.58,100
"j crew bridesmaid dresses",2400,4400,3600,4400,2900,1900,1900,1900,2400,2400,1900,1900,1300,-70,1.64,100
"plus size black tie dresses",2400,2400,2400,2400,2400,1900,1900,1900,2400,2900,2400,2400,1600,-33,1.59,100
"bmw e36 m3 for sale",2400,2400,1900,2400,2900,2900,2400,2400,2400,2400,2400,2400,2400,0,0.80,84
"coachella outfit for women",2400,720,480,2900,14800,1600,880,480,590,880,880,880,1000,39,0.78,100
"200 calorie meals",2400,2900,2400,2900,2400,2400,2400,2400,2400,1900,1900,1600,1600,-45,0.93,6
"steelcase office chairs",2400,2400,2400,2400,2400,2400,2400,2400,2900,2400,2400,2400,2400,0,3.70,100
"white computer chair",2400,3600,2400,2400,1900,1900,1900,2400,2400,2400,1600,1600,2400,-33,1.25,100
"maserati granturismo price",2400,1900,1600,1900,3600,2400,2400,2900,1900,2400,1900,1900,1600,-16,2.67,19
"vogue fashion",2400,2900,2400,3600,2900,2400,1900,1900,1900,2400,1900,1900,1600,-45,1.33,72
"plus size birthday dresses",2400,2900,2400,2400,1900,1900,2400,2900,2900,3600,3600,2400,2400,-17,0.76,100
"sunset auto sales",2400,2400,2900,2900,2400,2400,2900,2900,2400,2400,2400,2400,2400,0,2.27,4
"seagarden beach resort",2400,2900,2900,3600,2400,2900,2900,1900,1600,1300,1900,1900,2400,-17,1.33,33
"men fashion style",2400,2400,2400,2400,1900,1900,1900,2400,2400,2400,2400,2900,2900,21,2.95,100
"nutritional value of almonds",2400,4400,2900,3600,3600,2400,2400,2400,1900,1900,2400,1900,1600,-64,0.91,8
xc70,2400,2400,2400,2400,1900,1900,1900,1900,2400,2400,2400,2400,1900,-21,1.12,6
"best battery powered leaf blower",2400,880,720,1600,2400,2900,2400,1600,1600,2400,2900,3600,2900,230,0.75,100
"weight watchers program",2400,3600,2900,2400,2400,2400,1900,1900,1900,1900,1900,2400,2900,-19,1.64,46
"garden claw",2400,880,880,2900,4400,5400,3600,2400,1900,2900,1600,880,880,0,0.52,100
"heb promo code",2400,2900,2400,1900,1900,1900,2400,2900,2900,2400,1900,1600,1600,-45,3.51,7
"modular construction",2400,1900,2400,2400,2400,2400,1600,1900,2400,2400,2900,2400,1900,0,4.01,22
"net a porter promo code",2400,1900,1600,1600,1900,2900,3600,2900,1600,1600,1900,2900,4400,132,1.20,23
"office chair wheels",2400,4400,2900,2400,1900,2400,1900,2400,2400,2400,2400,2400,2400,-45,1.95,100
"aol finance",2400,4400,2900,2900,2900,2400,2400,2900,2900,2400,2400,1900,1900,-57,0.62,1
"how to lose",2400,1900,1900,2400,2400,2400,2900,2900,2900,2400,2400,2400,2400,26,,1
"black friday flights",2400,70,50,50,70,50,30,70,110,170,480,22200,1900,2614,1.63,58
"brazil nuts selenium",2400,2900,2400,2400,2900,2900,2400,2900,2900,1900,1900,2900,2400,-17,0.59,100
"used office furniture store near me",2400,4400,2900,3600,1600,1600,1900,1900,2400,2400,1900,2400,2400,-45,3.94,100
"low carb vegetarian diet",2400,2900,2400,2900,2400,2400,2400,2400,2400,2400,2400,1900,2400,-17,1.02,76
"mcdonalds keto menu",2400,590,720,1300,3600,3600,2400,3600,4400,2900,2400,720,480,-19,3.69,10
"versace tracksuit",2400,2900,2900,2400,1900,1900,1600,1900,1900,1900,2400,2400,2900,0,0.91,100
"instant pot recipes keto",2400,4400,1900,1900,1600,1300,880,2400,1900,2400,2400,2400,3600,-18,0.40,20
"sears auto coupons",2400,2900,2900,2900,2900,2400,2400,2400,2400,1900,1900,1900,1600,-45,1.42,42
"high protein diet plan",2400,2900,2400,2900,3600,2400,2400,3600,2400,2400,1900,1600,1900,-34,1.40,36
"industry analysis",2400,1900,2900,2900,3600,2400,1600,1600,1300,2900,3600,3600,2400,26,7.19,4
cars4u,2400,1900,2400,2900,2400,2400,2400,2400,2400,2400,2400,2400,2400,26,1.49,6
"macys mother of the bride",2400,2900,2900,3600,2900,2400,2400,2400,2900,2900,1900,1300,1000,-66,0.71,100
"fashion nova 30 off",2400,2400,1300,3600,2900,4400,3600,2400,1900,2400,3600,2400,1000,-58,0.67,29
"sonos promo code",2400,2400,1600,1600,1600,1600,1300,1300,1600,2900,1600,3600,6600,175,5.48,100
"affordable vacations",2400,3600,2900,2900,2400,2900,2900,2400,1900,1600,1600,1600,1900,-47,2.13,44
"hims promo code",2400,2400,2400,1900,1900,2900,2400,2400,2400,2400,2400,2900,1900,-21,7.91,44
"mongodb stock price",2400,2400,1600,3600,2900,2400,2900,1900,1900,2400,2400,1600,1600,-33,3.21,1
"best foods to eat while pregnant",2400,2900,1900,1900,2400,2400,2400,1900,2400,2400,2400,2400,2900,0,1.13,6
"kohls cash codes",2400,1900,1600,1000,1300,1600,1300,1600,1900,1900,2400,4400,6600,247,0.35,20
"1920s cocktail dresses",2400,1900,1600,1900,1300,1300,1300,1300,1600,1900,2400,3600,6600,247,0.79,100
"used toyota yaris",2400,1900,1900,2400,2900,2400,2400,2400,2400,1900,1900,1900,1900,0,2.44,59
"r33 gtr for sale",2400,2400,1900,1900,1900,1900,2900,2400,1900,2400,2400,2400,2900,21,0.39,49
"plus size bohemian clothing",2400,1900,2400,2900,2900,2900,2900,2900,2400,1900,1600,1000,1000,-47,1.07,100
"plus size linen dress",2400,1300,1600,2900,4400,4400,4400,4400,2400,1300,590,390,480,-63,1.46,100
"morgan auto group",2400,2900,2400,2400,2400,2900,2400,2900,2400,2400,2400,2400,2400,-17,0.88,3
"whole life",2400,2900,2400,2400,2400,2400,2400,2400,2400,2400,2900,2900,2900,0,17.77,58
"bathtub replacement cost",1900,1900,1900,1900,1900,1900,1900,2400,2400,1900,1900,1900,1900,0,10.70,95
"how to lose weight by walking",1900,1600,1300,1900,2400,2400,2400,1900,1900,1900,1600,1300,1300,-19,5.30,19
"car insurance for new drivers",1900,1600,1900,1900,1600,1600,1900,1900,1900,1900,1900,2400,5400,238,47.55,87
"low carb keto diet",1900,2900,1900,1900,1900,2400,1900,1900,2400,1900,1900,1600,1300,-55,1.37,96
"fortnite apparel",1900,3600,2900,2400,1600,1000,880,1000,1300,880,1300,2400,4400,22,0.85,100
"red mother of the bride dress",1900,2900,2400,2400,1900,1600,1900,1900,1900,1900,1600,1300,1300,-55,0.77,100
"fat flush soup",1900,2900,1900,2400,1600,1600,1600,1600,1300,1600,2400,1600,1300,-55,1.04,1
"structured products",1900,1900,1900,2900,2400,2400,1900,2400,1900,1600,1900,1600,1600,-16,4.30,16
"amazon prime discount code",1900,1900,1600,1900,1600,1600,1600,2900,1900,1900,2400,2900,2900,53,1.63,30
"bmw 1m for sale",1900,1900,1600,1600,1900,1900,1600,1600,2400,1900,1600,1600,1900,0,3.53,10
"rue de seine bridal",1900,1600,1300,1000,1000,1900,2400,2400,3600,2400,2400,2400,1900,19,0.62,100
"no carb no sugar foods",1900,4400,5400,3600,2900,1600,1000,880,1300,1000,1000,590,390,-91,0.22,100
"iherb coupon code",1900,1300,1300,1300,1300,1600,1300,1600,1900,2400,2900,2400,2400,85,0.74,31
"soybean nutrition",1900,1900,1600,1900,1900,1900,1600,1600,1900,1900,1900,1600,1600,-16,1.90,4
"mcdonalds calorie counter",1900,1900,1600,1600,1900,2400,2400,2400,1900,1900,1600,1300,1300,-32,0.89,1
"coral cocktail dress",1900,1900,1900,2900,2900,2900,2400,2400,1900,1300,720,480,320,-83,1.36,100
"1300 calorie diet",1900,2400,2400,2400,2400,2400,2400,2400,1600,1600,1600,1300,1600,-33,2.38,10
"girls winter coats clearance",1900,5400,2900,2900,1000,720,390,720,1300,1600,2900,2400,1300,-76,1.17,100
"plus size womens clothing stores",1900,1600,1900,2400,2400,2400,1900,1900,1900,1900,2400,1900,1900,19,3.04,100
"yahoo finance dow jones",1900,1600,1300,1300,1000,1900,1300,1300,3600,1900,2900,2400,2400,50,0.57,10
"nothing bundt cakes wedding",1900,2900,1900,1900,1600,1900,1900,2400,2400,1900,1900,1600,1300,-55,0.49,6
"short plus size cocktail dresses",1900,2400,1900,2400,2400,1900,1600,1600,1600,1900,1900,1300,1000,-58,0.97,100
"kia cars for sale",1900,1900,1900,1600,1900,2400,2400,1900,2400,2400,1900,1600,1600,-16,5.53,71
"chegg discount code",1900,4400,1900,1300,1000,1300,1000,720,2900,3600,1900,1000,880,-80,2.39,2
"chargepoint promo code",1900,2900,1900,2900,2900,2900,2400,1600,1300,1300,1300,1000,1000,-66,2.83,62
"plus size hoodie dress",1900,1900,1900,1900,1300,1000,880,1000,1600,2400,4400,3600,2900,53,0.88,100
"keto almond flour cookies",1900,2400,2400,1900,1600,1600,1600,1600,1900,1900,1900,1900,1900,-21,0.58,37
"toyota credit",1900,2400,1900,1900,1900,1900,1900,1900,1900,1900,1900,1600,1900,-21,4.15,6
"mba marketing",1900,1900,1900,1900,1900,1900,1600,1900,1900,1900,1900,1900,1900,0,40.66,77
"vff stock price",1900,720,1900,4400,1900,2400,1600,1600,2400,1600,1600,1600,1000,39,1.72,2
overdressed,1900,1900,1900,2400,1900,1900,1600,1900,1900,1900,1900,1900,1900,0,0.42,62
"promotion strategy",1900,1000,1600,1900,2900,1900,1300,1000,1000,1300,1900,2900,2900,190,6.05,3
"high calorie low carb foods",1900,2400,1900,1900,1900,1900,1900,1900,1600,1600,1600,1300,1300,-46,0.71,91
"crocs discount code",1900,880,720,1300,1300,1900,2400,2400,1900,1900,1900,2400,3600,309,0.61,100
"active auto sales",1900,1900,2400,2400,1900,1900,1900,1900,1900,1900,1900,1600,1600,-16,0.79,21
"select blinds discount code",1900,2900,3600,4400,4400,3600,2400,1000,480,480,590,590,480,-83,9.84,100
"rs3 for sale",1900,2400,1900,2400,2400,2400,1900,1900,1900,1900,1900,1600,1900,-21,0.86,32
"vw for sale",1900,1900,1900,2400,1900,2400,1900,2400,2400,1900,1900,1900,1600,-16,4.04,100
"long plus size mother of the bride dresses",1900,2900,1900,2900,1900,1600,1900,1900,2400,1900,1600,1300,720,-75,1.02,100
"free prom",1900,1900,1600,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,0,1.18,17
"home construction companies",1900,4400,2900,1900,1600,1600,1900,1600,1600,1600,1300,1300,1300,-70,4.21,49
"wall construction",1900,2400,2900,2400,1900,1900,1600,1600,1900,1900,1600,1600,1300,-46,1.85,9
"ford gt engine",1900,1900,1300,1600,1600,1600,1900,2400,1900,1900,1900,2400,1900,0,0.16,69
"best diet plan for weight loss",1900,3600,1900,1900,1300,1600,2400,2400,1900,1600,1300,1000,1300,-64,4.56,100
"boss clothing",1900,1900,1900,2400,1900,1900,1900,1900,1900,1900,1900,2400,2900,53,0.98,100
"private mortgage lenders",1900,1600,1900,1900,1900,1900,1600,2400,2400,1900,1900,1600,1600,0,14.94,83
"product liability lawyer",1900,1000,1600,1300,1600,1300,1000,1900,2900,2400,3600,2900,3600,260,29.49,15
"bridal style",1900,1900,1900,1900,1900,1600,1900,2400,1900,1600,1600,1600,1600,-16,1.45,39
"roamans plus size clothing",1900,2400,1600,4400,2900,2400,1900,1900,1300,1000,1600,1600,1600,-33,1.05,100
"plus size halter dress",1900,1300,1900,1900,2900,2900,2900,2900,1900,1600,1000,720,590,-55,1.09,100
"hm sweatshirt",1900,1900,1900,1900,1000,1000,880,1000,1600,2400,2900,3600,2900,53,0.67,100
"landscape wall",1900,1300,1600,2900,3600,3600,2900,2400,1900,1900,1600,1000,880,-32,2.46,100
"marketing strategy plan",1900,1900,1900,1600,1900,1900,1600,1300,1600,1900,2400,1900,1900,0,8.29,24
"hummer h3 price",1600,1600,1600,1900,1900,1600,1900,1600,1600,1600,1300,1300,1300,-19,0.55,83
"cause related marketing",1600,1300,2900,1600,1900,1300,1000,720,720,2900,2400,1900,1600,23,5.95,3
"toyota supra 2020 engine",1600,3600,1900,1000,1000,1000,880,1000,1900,1600,1600,1000,880,-76,2.37,33
"romper wedding dress",1600,1600,1300,2400,2900,1900,1600,1600,1600,1300,1000,880,1000,-38,0.47,100
"keto ice cream walmart",1600,1300,1900,1900,1000,880,1300,1900,1900,1600,1900,1600,1000,-23,0.64,100
"plus size formal dresses near me",1600,1300,1000,1600,1300,1600,1300,1600,1300,2400,1900,1600,1600,23,0.75,100
"healthy low carb breakfast",1600,2400,1600,1900,1600,1600,1600,1900,1900,1600,1600,1300,1300,-46,0.82,91
"mens leather jackets on sale",1600,1900,1300,1300,880,880,480,720,1000,1300,1900,2900,3600,89,1.90,100
"soy milk nutrition facts",1600,1900,1900,1900,1600,1300,1300,1300,1300,1300,1600,1600,1300,-32,1.27,9
"informal plus size wedding dresses",1600,2400,1900,1600,1300,1300,1300,1600,1900,1300,1000,720,880,-63,0.72,100
"nationwide travel insurance",1600,1600,1300,1600,1600,1600,1600,1600,1600,1600,1300,1300,1300,-19,3.37,46
"high protein diet meal plan",1600,1300,1600,2400,2400,1600,1600,1600,1600,1300,1300,1000,1000,-23,1.57,65
"ebay promo code $10 off",1600,1900,1300,1900,2400,1300,1000,1000,880,880,1000,1600,2400,26,1.00,63
"how to lose belly fat at home",1600,1300,2400,1300,1600,1600,1900,1600,1600,1300,1300,1000,1000,-23,3.29,24
"natural gas investing",1600,1900,1900,1300,880,1000,1600,1900,1600,1900,1900,2400,2900,53,6.64,5
"plymouth superbird for sale",1600,1900,1600,1600,1600,1600,1900,1600,1900,1900,1900,1300,1600,-16,0.23,70
"nordstrom rack cocktail dresses",1600,1600,1300,1600,1900,1600,1300,1300,1600,1900,1600,1600,1000,-38,0.76,100
"jomashop coupon code",1600,4400,1000,880,880,1000,1300,1300,1300,1300,1300,1900,2900,-34,1.70,45
"lillian west bridal",1600,1000,880,880,590,1300,1300,1900,1900,2400,2400,1900,1600,60,0.28,100
"financial stress",1600,1300,1300,1600,1900,1600,1300,1300,1300,1600,1900,1600,1600,23,1.34,4
"ecommerce seo",1600,1000,1600,1600,1600,1600,1300,1300,1600,1300,1900,1600,1900,90,22.63,30
"sparkly cocktail dress",1600,1600,1000,1300,1300,880,880,1000,1600,1900,1900,2900,2400,50,0.98,100
"consolidated financial statements",1600,1300,1900,1600,1600,1600,1300,1300,1300,1900,1900,1600,1300,0,7.31,14
"metabolic confusion meal plan",1600,2900,3600,3600,2900,1000,1000,2400,1000,480,320,390,590,-80,0.78,31
"ge stock yahoo",1600,1900,1600,1600,1600,1300,1300,1300,1900,1300,1600,1300,1000,-47,2.81,0
"men looking for women",1600,1600,1300,1600,1600,1600,1600,1600,1300,1300,1300,1300,1300,-19,1.31,65
"buy now pay later clothes",1600,1300,1000,1000,1300,1300,1300,1600,1900,1600,1900,1900,1900,46,2.64,100
"dewalt cordless leaf blower",1600,720,720,880,1300,1600,1900,1000,1600,1900,1900,3600,2900,303,0.56,100
"vw vans for sale",1600,1300,1300,1600,1600,1600,1900,2400,1900,1600,1000,1000,1000,-23,1.12,100
"tesla electric motor",1600,1600,1600,1600,1600,1600,1300,1300,1600,1600,1900,2400,1900,19,0.28,100
"local nurseries near me",1600,720,880,1000,2400,3600,2400,1300,1000,1000,1300,880,720,0,1.47,9
"used office desk",1600,2900,2400,1900,1900,1300,1600,1300,1600,1600,1600,1600,1600,-45,2.41,100
"ebay auto sales",1600,1600,1900,1600,1600,1600,1600,1600,1600,1300,1300,1300,1300,-19,1.22,35
"ripple stock price",1600,2400,1900,1900,1900,2400,2400,1600,1300,1300,1300,1000,1300,-46,7.06,6
"reclining desk",1600,1900,1600,1600,1600,1600,1300,1300,1600,1600,1600,1600,1600,-16,1.02,100
"priceline packages",1600,1900,1900,1900,1600,1600,1900,1900,1300,1300,1600,1300,1300,-32,0.23,24
"low carb vodka drinks",1600,2900,1900,1900,1900,1900,1900,1900,1900,1300,1300,880,1000,-66,3.21,21
"kleinfeld bridesmaid dresses",1600,3600,1300,1600,1300,1600,1600,1600,1600,1600,1300,1300,1300,-64,1.70,100
"lexus es 350 2018",1600,1300,1600,1900,1900,1900,1900,1600,1600,1600,1600,1300,1300,0,3.80,39
"all inclusive destination weddings",1600,2400,1600,1600,1300,1600,1600,1900,1600,1300,1000,880,1300,-46,4.27,69
"aaa travel discounts",1600,1600,1900,2400,1900,1900,1900,2400,1900,1300,1300,1000,1000,-38,0.90,27
"keto lasagna noodles",1600,2400,1900,1900,1300,1300,1300,1600,1600,1600,1600,1600,1900,-21,0.32,100
"chinese collar shirt",1600,1300,1300,1600,1600,1900,1600,1900,1600,1600,1600,1300,1300,0,0.82,100
"plexus promo code",1600,2900,2400,2400,1900,1300,1300,1600,1000,880,880,880,880,-70,1.77,5
"keto daily menu",1300,2400,1300,1600,1300,880,880,1000,1300,1300,1300,1000,880,-63,1.46,48
"workout and diet plan",1300,1900,1600,1300,1300,1600,1300,1600,1300,1300,1300,1000,1300,-32,2.08,95
"child custody attorney near me",1300,1300,1000,1300,1600,1300,1300,1600,1600,1600,1300,1300,1900,46,16.84,39
"wilderly bride",1300,1900,1300,1300,1000,1000,1000,1300,1300,1300,1300,1600,1000,-47,0.17,88
"royal blue plus size formal dress",1300,1300,1000,1600,1300,1300,1300,1300,1300,1300,1600,1300,1600,23,0.75,100
"home depot office chairs",1300,1600,1300,1300,1000,1000,1000,1300,1600,1600,1000,1300,1900,19,1.04,100
"commercial general contractors near me",1300,1600,1000,1300,1600,1600,1300,1300,1300,1000,1300,1300,1300,-19,8.19,42
"getting a mortgage",1300,1600,1600,1600,1600,1300,1300,1300,1300,1000,1300,1300,1300,-19,10.40,70
"landmark landscaping",1300,880,880,1300,1900,1900,1600,1600,1300,1300,1300,880,720,-18,7.15,13
"dave ramsey financial advisor",1300,1600,1000,1600,1600,1300,1300,1600,1600,1600,1600,1300,1600,0,4.12,52
"kitchen contractors near me",1300,1300,1300,1300,1300,1000,1300,1300,1600,1300,1300,1300,1000,-23,19.96,50
"apple vacations last minute deals",1300,2400,1000,1300,1000,1600,1300,1000,880,720,720,1000,1300,-46,1.22,39
"liquid diet meal plan",1300,1600,1600,1600,1600,1600,1600,1300,1000,1000,1000,1000,1000,-38,1.10,100
"gt motors",1300,1300,1300,1600,1300,1300,1300,1300,1300,1000,1300,1300,1000,-23,1.36,10
"amg for sale",1300,1600,1300,1300,1300,1300,1300,1300,1300,1600,1300,1300,1300,-19,1.25,55
"plus size womens clothing near me",1300,1000,1900,1000,1900,1600,1300,1300,1600,1300,1600,1000,1600,60,1.31,100
"the stocks",1300,1600,1300,1300,1300,1300,1000,1000,1300,1300,1300,1300,1300,-19,6.19,5
"on nutrition",1300,1600,1600,1600,1300,1300,1000,1300,1300,1300,1300,1300,1000,-38,1.13,100
"cars with 2jz",1300,1600,1300,1600,1600,1600,1300,1300,1600,1600,1600,1300,1300,-19,0.29,23
"aspire loans",1300,1900,1600,1600,1300,1300,1300,1300,1300,1300,1000,1300,1300,-32,4.50,9
"cheap plus size clothing online",1300,1300,1300,1600,1600,1600,1300,1600,1300,1000,1000,720,720,-45,1.49,100
"best nursery near me",1300,390,390,1300,1900,2900,1900,1600,1300,1000,880,590,480,23,1.11,7
"keto instapot recipes",1300,4400,1900,1300,1000,880,720,1000,880,1000,880,880,1600,-64,0.26,76
"subaru impreza wrx sti for sale",1300,1300,1000,1300,1300,1300,1300,1300,1600,1600,1300,1300,1300,0,3.25,62
"nike share price",1300,1000,1900,1600,1300,1000,880,1300,1000,1300,1300,1300,1900,90,6.58,2
"industrial file cabinet",1300,2400,1600,1600,1300,1000,1300,1000,1600,1600,1300,1000,1000,-58,1.91,100
"estate planning lawyer near me",1300,880,880,1000,1000,1000,1300,1600,1600,1900,1900,1600,1600,82,14.72,47
"home renovation costs",1300,1600,1300,1600,1600,1300,1600,1600,1600,1300,1300,1300,1300,-19,5.51,49
"newegg discount code",1300,1600,1900,1600,1300,1000,1300,1300,1000,1000,880,1600,1600,0,0.85,17
"low carb low fat snacks",1300,1900,1600,1900,1300,1300,1300,1300,1300,1300,1000,720,720,-62,0.86,100
"industrial l shaped desk",1300,1900,1600,1600,1000,1300,1300,1300,1600,1300,1300,1300,1300,-32,1.57,100
"costco office furniture",1300,1600,1300,1600,1300,1300,1300,1600,1300,1300,1300,1300,1000,-38,3.27,100
"disney wedding invitations",1300,2400,1600,1900,1600,1300,1600,1600,1300,1300,1000,880,880,-63,1.53,100
"ham nutrition",1300,1900,1300,1300,2400,1300,1000,880,1000,880,1000,1600,1900,0,0.17,2
"disneyland vacation packages 2019",1000,2900,1600,1300,590,720,1300,1000,720,590,590,720,590,-80,1.31,47
