Keyword,Currency,Avg. monthly searches,Min search volume,Max search volume,Competition,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),Ad impression share,Organic impression share,Organic average position,In account?,In plan?,Searches: Dec 2018,Searches: Jan 2019,Searches: Feb 2019,Searches: Mar 2019,Searches: Apr 2019,Searches: May 2019,Searches: Jun 2019,Searches: Jul 2019,Searches: Aug 2019,Searches: Sep 2019,Searches: Oct 2019,Searches: Nov 2019
plus size formal dresses with sleeves,USD,N/A,"1,000","10,000",High,100,0.58,1.59,,,,,,,,,,,,,,,,,
plus size boutique dresses,USD,N/A,"1,000","10,000",High,100,0.58,1.75,,,,,,,,,,,,,,,,,
zulily clothes for plus size,USD,N/A,100,"1,000",High,100,0.6,2.22,,,,,,,,,,,,,,,,,
ladies cocktail dresses,USD,N/A,100,"1,000",High,100,0.64,2.27,,,,,,,,,,,,,,,,,
plus size sequin tops evening wear,USD,N/A,100,"1,000",High,100,0.29,1.35,,,,,,,,,,,,,,,,,
plus size maxi,USD,N/A,100,"1,000",High,100,0.66,1.76,,,,,,,,,,,,,,,,,
21three clothing,USD,N/A,100,"1,000",Low,16,0.37,1.3,,,,,,,,,,,,,,,,,
latest fashion trends 2018,USD,N/A,100,"1,000",High,90,,,,,,,,,,,,,,,,,,,
bohemian attire for women,USD,N/A,100,"1,000",High,100,0.55,1.99,,,,,,,,,,,,,,,,,
long sleeve short cocktail dress,USD,N/A,100,"1,000",High,100,0.68,2.14,,,,,,,,,,,,,,,,,
plus size lolita dress,USD,N/A,100,"1,000",High,100,0.15,1.31,,,,,,,,,,,,,,,,,
torrid maxi dress,USD,N/A,100,"1,000",High,100,1.59,34,,,,,,,,,,,,,,,,,
joules coats,USD,N/A,100,"1,000",High,100,0.18,0.58,,,,,,,,,,,,,,,,,
plus size gatsby dresses for sale,USD,N/A,100,"1,000",High,100,0.2,1.33,,,,,,,,,,,,,,,,,
macy's black cocktail dress,USD,N/A,"1,000","10,000",High,100,0.63,1.73,,,,,,,,,,,,,,,,,
christmas party dresses 2018,USD,N/A,100,"1,000",High,100,2.22,3.74,,,,,,,,,,,,,,,,,
mens formal wear styles,USD,N/A,100,"1,000",High,100,1.28,3.91,,,,,,,,,,,,,,,,,
bohemian attire for men,USD,N/A,100,"1,000",High,100,0.14,2.16,,,,,,,,,,,,,,,,,
plus size hoco dresses,USD,N/A,100,"1,000",High,100,0.57,1.41,,,,,,,,,,,,,,,,,
plus size white wedding dress,USD,N/A,"1,000","10,000",High,100,0.54,1.9,,,,,,,,,,,,,,,,,
plus size purple cocktail dress,USD,N/A,100,"1,000",High,100,0.46,1.82,,,,,,,,,,,,,,,,,
long plus size bridesmaid dresses,USD,N/A,100,"1,000",High,100,0.78,1.69,,,,,,,,,,,,,,,,,
indian wedding dresses for womens,USD,N/A,100,"1,000",High,100,0.23,2,,,,,,,,,,,,,,,,,
best wedding dresses for plus size brides,USD,N/A,100,"1,000",High,100,0.57,1.63,,,,,,,,,,,,,,,,,
plus size clothing stores online,USD,N/A,"1,000","10,000",High,100,0.92,2.86,,,,,,,,,,,,,,,,,
torrid prom dresses,USD,N/A,100,"1,000",High,100,8.99,16.07,,,,,,,,,,,,,,,,,
cloth shop near me,USD,N/A,100,"1,000",High,88,1.27,8.48,,,,,,,,,,,,,,,,,
wholesale urban plus size boutique clothing,USD,N/A,100,"1,000",High,100,0.54,1.28,,,,,,,,,,,,,,,,,
topshop tall,USD,N/A,100,"1,000",High,94,0.78,2.42,,,,,,,,,,,,,,,,,
yomi casual,USD,N/A,100,"1,000",Low,10,,,,,,,,,,,,,,,,,,,
plus size handkerchief dress,USD,N/A,100,"1,000",High,100,0.22,2.05,,,,,,,,,,,,,,,,,
mother of the bride dresses suits,USD,N/A,100,"1,000",High,100,0.42,1.66,,,,,,,,,,,,,,,,,
new girl shoes style,USD,N/A,100,"1,000",High,100,0.55,2.26,,,,,,,,,,,,,,,,,
zara new collection,USD,N/A,100,"1,000",High,100,,,,,,,,,,,,,,,,,,,
plus size dress stores,USD,N/A,"1,000","10,000",High,100,0.65,2.13,,,,,,,,,,,,,,,,,
plus size bridal dresses,USD,N/A,"1,000","10,000",High,100,0.67,2.37,,,,,,,,,,,,,,,,,
fashion and design,USD,N/A,100,"1,000",Medium,55,1.55,4.26,,,,,,,,,,,,,,,,,
amazon mother of the bride dresses plus size,USD,N/A,100,"1,000",High,100,0.17,1.29,,,,,,,,,,,,,,,,,
celine hedi slimane,USD,N/A,100,"1,000",High,100,0.19,1.31,,,,,,,,,,,,,,,,,
amazon clothing discount,USD,N/A,100,"1,000",High,100,0.6,1.37,,,,,,,,,,,,,,,,,
joy clothing,USD,N/A,100,"1,000",High,100,0.57,1.73,,,,,,,,,,,,,,,,,
petite trousers,USD,N/A,100,"1,000",High,100,0.67,2.31,,,,,,,,,,,,,,,,,
mauve plus size dress,USD,N/A,"1,000","10,000",High,100,0.73,2.25,,,,,,,,,,,,,,,,,
plus black dress,USD,N/A,100,"1,000",High,100,0.56,1.81,,,,,,,,,,,,,,,,,
cap sleeve cocktail dress,USD,N/A,100,"1,000",High,100,0.93,2.5,,,,,,,,,,,,,,,,,
david's bridal plus size,USD,N/A,"1,000","10,000",High,100,1.45,4.5,,,,,,,,,,,,,,,,,
plus size dresses for special occasions under 100,USD,N/A,100,"1,000",High,99,0.58,1.73,,,,,,,,,,,,,,,,,
beige cocktail dress,USD,N/A,100,"1,000",High,100,0.83,1.94,,,,,,,,,,,,,,,,,
metallic cocktail dress,USD,N/A,100,"1,000",High,100,0.8,2.41,,,,,,,,,,,,,,,,,
unique plus size prom dresses,USD,N/A,100,"1,000",High,100,0.31,1.29,,,,,,,,,,,,,,,,,
amazon plus size clothes,USD,N/A,"1,000","10,000",High,100,0.58,1.36,,,,,,,,,,,,,,,,,
sears plus size dresses,USD,N/A,100,"1,000",High,100,0.51,1.34,,,,,,,,,,,,,,,,,
plus size kawaii clothing,USD,N/A,100,"1,000",High,100,0.58,2.06,,,,,,,,,,,,,,,,,
plus size party wear,USD,N/A,100,"1,000",High,100,0.55,1.66,,,,,,,,,,,,,,,,,
best cheap plus size clothing,USD,N/A,100,"1,000",High,100,0.6,1.72,,,,,,,,,,,,,,,,,
1940s cocktail dress,USD,N/A,100,"1,000",High,100,0.22,1.11,,,,,,,,,,,,,,,,,
red plus size prom dresses,USD,N/A,"1,000","10,000",High,100,0.32,1.25,,,,,,,,,,,,,,,,,
lace and beads,USD,N/A,100,"1,000",High,100,0.53,1.57,,,,,,,,,,,,,,,,,
dhoti dress,USD,N/A,100,"1,000",High,100,,,,,,,,,,,,,,,,,,,
cheap trendy plus size clothing,USD,N/A,100,"1,000",High,100,0.55,1.75,,,,,,,,,,,,,,,,,
macys plus dresses,USD,N/A,"1,000","10,000",High,100,0.14,1.47,,,,,,,,,,,,,,,,,
ebay plus size dresses,USD,N/A,100,"1,000",High,100,0.54,1.2,,,,,,,,,,,,,,,,,
sexy plus size wedding dresses,USD,N/A,100,"1,000",High,100,0.52,1.67,,,,,,,,,,,,,,,,,
amazon plus size white dresses,USD,N/A,"1,000","10,000",High,100,0.17,1.16,,,,,,,,,,,,,,,,,
lilac plus size dress,USD,N/A,"1,000","10,000",High,100,0.33,1.63,,,,,,,,,,,,,,,,,
eliza j plus size dresses,USD,N/A,100,"1,000",High,100,0.52,2.49,,,,,,,,,,,,,,,,,
extended plus size clothing,USD,N/A,100,"1,000",High,100,0.61,2.64,,,,,,,,,,,,,,,,,
plus size mother of the bride gowns,USD,N/A,"1,000","10,000",High,100,0.59,1.76,,,,,,,,,,,,,,,,,
plus size wrap maxi dress,USD,N/A,"1,000","10,000",High,100,1.05,2.08,,,,,,,,,,,,,,,,,
cheap plus size clothing online,USD,N/A,"1,000","10,000",High,100,0.65,2.34,,,,,,,,,,,,,,,,,
cocktail dresses for older women,USD,N/A,100,"1,000",High,100,0.47,1.93,,,,,,,,,,,,,,,,,
plus size burgundy formal dresses,USD,N/A,"1,000","10,000",High,100,0.5,1.55,,,,,,,,,,,,,,,,,
plus size white bodycon dress,USD,N/A,100,"1,000",High,100,0.23,2.19,,,,,,,,,,,,,,,,,
long sleeve lace cocktail dress,USD,N/A,100,"1,000",High,100,0.93,2.64,,,,,,,,,,,,,,,,,
sexy plus size party dresses,USD,N/A,100,"1,000",High,100,0.55,1.23,,,,,,,,,,,,,,,,,
dressy tunics plus size,USD,N/A,100,"1,000",High,100,0.56,1.91,,,,,,,,,,,,,,,,,
dissh boutique,USD,N/A,100,"1,000",Low,5,0.69,3.61,,,,,,,,,,,,,,,,,
asos online,USD,N/A,100,"1,000",High,100,2.09,2.58,,,,,,,,,,,,,,,,,
plus size wedding dress designers,USD,N/A,100,"1,000",High,100,0.74,2.5,,,,,,,,,,,,,,,,,
plus size party dresses for weddings,USD,N/A,100,"1,000",High,100,0.57,1.67,,,,,,,,,,,,,,,,,
dresses for the races,USD,N/A,100,"1,000",High,100,0.43,1.29,,,,,,,,,,,,,,,,,
ladies waterproof jacket,USD,N/A,100,"1,000",High,100,0.44,2.39,,,,,,,,,,,,,,,,,
bohemian outfit for men,USD,N/A,100,"1,000",High,100,0.29,3.03,,,,,,,,,,,,,,,,,
harem trousers,USD,N/A,100,"1,000",High,99,0.7,1.01,,,,,,,,,,,,,,,,,
joe casely hayford,USD,N/A,100,"1,000",Medium,40,,,,,,,,,,,,,,,,,,,
being human t shirt,USD,N/A,100,"1,000",High,100,0.17,0.33,,,,,,,,,,,,,,,,,
80s prom dress plus size,USD,N/A,"1,000","10,000",High,100,0.24,0.37,,,,,,,,,,,,,,,,,
red long sleeve cocktail dress,USD,N/A,100,"1,000",High,100,0.73,1.97,,,,,,,,,,,,,,,,,
plus size ball dresses,USD,N/A,100,"1,000",High,100,0.42,1.32,,,,,,,,,,,,,,,,,
leopard cocktail dress,USD,N/A,100,"1,000",High,100,0.36,2.12,,,,,,,,,,,,,,,,,
long white cocktail dress,USD,N/A,100,"1,000",High,100,0.93,2.09,,,,,,,,,,,,,,,,,
size 22 dresses,USD,N/A,100,"1,000",High,100,0.57,1.67,,,,,,,,,,,,,,,,,
ruffle saree online,USD,N/A,100,"1,000",High,100,0.29,4.74,,,,,,,,,,,,,,,,,
dresses for big women,USD,N/A,100,"1,000",High,100,0.6,1.6,,,,,,,,,,,,,,,,,
plus size womens clothing near me,USD,N/A,"1,000","10,000",High,100,0.79,3.01,,,,,,,,,,,,,,,,,
plus size wedding guest dresses cheap,USD,N/A,100,"1,000",High,100,0.5,1.74,,,,,,,,,,,,,,,,,
formal dress for boys,USD,N/A,100,"1,000",High,100,0.62,1.95,,,,,,,,,,,,,,,,,
macys plus size gowns,USD,N/A,"1,000","10,000",High,100,0.66,1.59,,,,,,,,,,,,,,,,,
forever new dresses,USD,N/A,100,"1,000",High,100,0.51,2.22,,,,,,,,,,,,,,,,,
your style,USD,N/A,100,"1,000",Low,6,0.41,1.04,,,,,,,,,,,,,,,,,
cocktail formal,USD,N/A,100,"1,000",High,100,0.48,3.41,,,,,,,,,,,,,,,,,
hot fashion,USD,N/A,100,"1,000",Medium,60,0.43,2.1,,,,,,,,,,,,,,,,,
plus size holiday party dresses,USD,N/A,100,"1,000",High,100,0.74,2.6,,,,,,,,,,,,,,,,,
nike air tracksuit,USD,N/A,100,"1,000",High,100,0.32,0.81,,,,,,,,,,,,,,,,,
plus size mommy and me outfits,USD,N/A,100,"1,000",High,100,0.14,0.87,,,,,,,,,,,,,,,,,
red lace cocktail dress,USD,N/A,100,"1,000",High,100,0.9,2.14,,,,,,,,,,,,,,,,,
plus size pink clothing,USD,N/A,"1,000","10,000",High,100,0.59,1.86,,,,,,,,,,,,,,,,,
plus size strapless dress,USD,N/A,100,"1,000",High,100,0.64,2,,,,,,,,,,,,,,,,,
olive green cocktail dress,USD,N/A,100,"1,000",High,100,0.79,2.28,,,,,,,,,,,,,,,,,
long sleeve black dress plus size,USD,N/A,"1,000","10,000",High,100,0.65,2,,,,,,,,,,,,,,,,,
cotton gown,USD,N/A,100,"1,000",High,100,0.26,1.23,,,,,,,,,,,,,,,,,
dress barn cocktail dresses,USD,N/A,100,"1,000",High,100,0.73,1.93,,,,,,,,,,,,,,,,,
plus size wednesday addams dress,USD,N/A,100,"1,000",High,100,0.22,1.31,,,,,,,,,,,,,,,,,
brown plus size dress,USD,N/A,"1,000","10,000",High,100,0.54,1.78,,,,,,,,,,,,,,,,,
tuxedo cocktail dress,USD,N/A,100,"1,000",High,100,0.74,2.93,,,,,,,,,,,,,,,,,
plus size red sequin dress,USD,N/A,100,"1,000",High,100,0.66,1.93,,,,,,,,,,,,,,,,,
catherines dresses clearance plus size,USD,N/A,100,"1,000",High,100,0.33,1.6,,,,,,,,,,,,,,,,,
maternity trousers,USD,N/A,100,"1,000",High,100,0.75,3.13,,,,,,,,,,,,,,,,,
red cocktail dress with sleeves,USD,N/A,100,"1,000",High,100,0.79,1.93,,,,,,,,,,,,,,,,,
white party outfits plus size,USD,N/A,100,"1,000",High,100,0.55,1.15,,,,,,,,,,,,,,,,,
plus size black bodycon dress,USD,N/A,100,"1,000",High,100,0.43,1.7,,,,,,,,,,,,,,,,,
bohemian style dresses plus size,USD,N/A,100,"1,000",High,100,0.43,1.54,,,,,,,,,,,,,,,,,
plus size maxi sundresses,USD,N/A,100,"1,000",High,100,0.71,2,,,,,,,,,,,,,,,,,
eliza j cocktail dresses,USD,N/A,100,"1,000",High,100,0.58,1.72,,,,,,,,,,,,,,,,,
summer dresses online,USD,N/A,100,"1,000",High,100,0.67,1.77,,,,,,,,,,,,,,,,,
adriana lima 2018,USD,N/A,100,"1,000",Low,0,,,,,,,,,,,,,,,,,,,
formals for girls,USD,N/A,100,"1,000",High,100,0.31,1.2,,,,,,,,,,,,,,,,,
affordable plus size wedding dresses,USD,N/A,100,"1,000",High,100,0.59,1.91,,,,,,,,,,,,,,,,,
plus size business clothes,USD,N/A,100,"1,000",High,100,1.22,8.58,,,,,,,,,,,,,,,,,
ladies trousers,USD,N/A,100,"1,000",High,100,0.58,1.68,,,,,,,,,,,,,,,,,
plus size evening pant suits,USD,N/A,100,"1,000",High,100,0.6,1.86,,,,,,,,,,,,,,,,,
ladies plus size dresses,USD,N/A,100,"1,000",High,100,0.87,2.33,,,,,,,,,,,,,,,,,
plus size animal print dress,USD,N/A,100,"1,000",High,100,0.46,1.6,,,,,,,,,,,,,,,,,
plus size bohemian clothing cheap,USD,N/A,100,"1,000",High,100,0.54,1.13,,,,,,,,,,,,,,,,,
glam rock outfit,USD,N/A,100,"1,000",High,99,,,,,,,,,,,,,,,,,,,
red sequin cocktail dress,USD,N/A,100,"1,000",High,100,0.56,1.89,,,,,,,,,,,,,,,,,
sexy white plus size dress,USD,N/A,"1,000","10,000",High,100,0.53,1.52,,,,,,,,,,,,,,,,,
revolve cocktail dresses,USD,N/A,100,"1,000",High,100,0.11,3.49,,,,,,,,,,,,,,,,,
plus size dress coats,USD,N/A,"1,000","10,000",High,100,0.84,2.45,,,,,,,,,,,,,,,,,
plus size party dresses cheap,USD,N/A,100,"1,000",High,100,0.56,1.45,,,,,,,,,,,,,,,,,
plus size white,USD,N/A,100,"1,000",High,100,0.57,1.57,,,,,,,,,,,,,,,,,
zara cocktail dresses,USD,N/A,100,"1,000",High,100,0.8,2.29,,,,,,,,,,,,,,,,,
plus size silk dress,USD,N/A,100,"1,000",High,100,0.61,1.95,,,,,,,,,,,,,,,,,
plus size bell sleeve dress,USD,N/A,"1,000","10,000",High,100,0.41,1.84,,,,,,,,,,,,,,,,,
plus size cream dress,USD,N/A,"1,000","10,000",High,100,0.65,1.97,,,,,,,,,,,,,,,,,
girl style,USD,N/A,100,"1,000",High,76,,,,,,,,,,,,,,,,,,,
winter fashion 2018 women's,USD,N/A,100,"1,000",High,100,,,,,,,,,,,,,,,,,,,
cocktail pants and tops,USD,N/A,100,"1,000",High,100,0.4,1.63,,,,,,,,,,,,,,,,,
cocktail shift dress,USD,N/A,"1,000","10,000",High,100,0.68,2.63,,,,,,,,,,,,,,,,,
stylish shirts for womens,USD,N/A,100,"1,000",High,100,0.79,2.78,,,,,,,,,,,,,,,,,
plus size red dress with sleeves,USD,N/A,100,"1,000",High,100,0.59,2.04,,,,,,,,,,,,,,,,,
plus size christmas outfit,USD,N/A,100,"1,000",High,100,0.58,1.88,,,,,,,,,,,,,,,,,
fuchsia cocktail dress,USD,N/A,100,"1,000",High,100,0.84,1.97,,,,,,,,,,,,,,,,,
sabyasachi designer,USD,N/A,100,"1,000",High,97,,,,,,,,,,,,,,,,,,,
plus size peach dress,USD,N/A,"1,000","10,000",High,100,0.38,1.94,,,,,,,,,,,,,,,,,
stein mart cocktail dresses,USD,N/A,100,"1,000",High,100,0.6,1.64,,,,,,,,,,,,,,,,,
plus size african print dresses,USD,N/A,"1,000","10,000",High,100,0.35,1.24,,,,,,,,,,,,,,,,,
plus size silver sequin dress,USD,N/A,100,"1,000",High,100,0.68,1.96,,,,,,,,,,,,,,,,,
silk cocktail dresses,USD,N/A,100,"1,000",High,100,0.78,2.37,,,,,,,,,,,,,,,,,
plus size petite maxi dresses,USD,N/A,100,"1,000",High,100,0.73,2.18,,,,,,,,,,,,,,,,,
dresses 2018,USD,N/A,100,"1,000",High,99,,,,,,,,,,,,,,,,,,,
plus size rockabilly,USD,N/A,100,"1,000",High,100,0.19,0.7,,,,,,,,,,,,,,,,,
fashion nova cocktail dresses,USD,N/A,100,"1,000",High,100,0.37,1.45,,,,,,,,,,,,,,,,,
amazon prime plus size dresses,USD,N/A,100,"1,000",High,100,0.2,1.17,,,,,,,,,,,,,,,,,
plus size maternity shorts,USD,N/A,100,"1,000",High,73,0.67,2.08,,,,,,,,,,,,,,,,,
purple plus size formal dresses,USD,N/A,"1,000","10,000",High,100,0.46,1.81,,,,,,,,,,,,,,,,,
plus size long summer dresses,USD,N/A,"1,000","10,000",High,100,0.37,1.06,,,,,,,,,,,,,,,,,
plus size black dress with sleeves,USD,N/A,100,"1,000",High,100,0.6,2,,,,,,,,,,,,,,,,,
asoph plus,USD,N/A,100,"1,000",High,100,1,1.1,,,,,,,,,,,,,,,,,
i clothing,USD,N/A,100,"1,000",High,95,0.51,1.68,,,,,,,,,,,,,,,,,
plus size tube dress,USD,N/A,100,"1,000",High,100,0.67,2.12,,,,,,,,,,,,,,,,,
plus size tee shirt dress,USD,N/A,100,"1,000",High,100,0.58,1.74,,,,,,,,,,,,,,,,,
prom dresses size 16,USD,N/A,100,"1,000",High,100,0.19,1.05,,,,,,,,,,,,,,,,,
plus size holiday clothes,USD,N/A,100,"1,000",High,100,0.91,2.8,,,,,,,,,,,,,,,,,
new look jeans,USD,N/A,100,"1,000",High,100,0.51,2.89,,,,,,,,,,,,,,,,,
plus size mermaid prom dresses,USD,N/A,100,"1,000",High,100,0.29,1.11,,,,,,,,,,,,,,,,,
plus size tea party dresses,USD,N/A,100,"1,000",High,100,0.26,1.21,,,,,,,,,,,,,,,,,
plus size camo wedding dresses,USD,N/A,100,"1,000",High,100,0.19,1.8,,,,,,,,,,,,,,,,,
royal blue plus size maxi dress,USD,N/A,100,"1,000",High,100,0.66,1.99,,,,,,,,,,,,,,,,,
plus size smock dress,USD,N/A,100,"1,000",High,100,0.42,1.83,,,,,,,,,,,,,,,,,
plus size after 5 dresses,USD,N/A,100,"1,000",High,100,0.41,1.6,,,,,,,,,,,,,,,,,
curvy girl outfits,USD,N/A,100,"1,000",High,100,0.53,2.79,,,,,,,,,,,,,,,,,
short cocktail prom dresses,USD,N/A,100,"1,000",High,97,,,,,,,,,,,,,,,,,,,
ted baker cocktail dresses,USD,N/A,100,"1,000",High,100,0.74,2.95,,,,,,,,,,,,,,,,,
plus size denim maxi dress,USD,N/A,100,"1,000",High,100,0.65,2,,,,,,,,,,,,,,,,,
green cocktail dress for wedding,USD,N/A,100,"1,000",High,100,0.59,1.66,,,,,,,,,,,,,,,,,
maurices plus size dresses,USD,N/A,100,"1,000",High,100,0.7,3.32,,,,,,,,,,,,,,,,,
plum cocktail dress,USD,N/A,100,"1,000",High,100,0.71,2.25,,,,,,,,,,,,,,,,,
bbw clothing,USD,N/A,100,"1,000",High,100,0.49,1.4,,,,,,,,,,,,,,,,,
plus size dressy tops for weddings,USD,N/A,100,"1,000",High,100,0.5,2,,,,,,,,,,,,,,,,,
petite black cocktail dress,USD,N/A,100,"1,000",High,100,0.85,2.67,,,,,,,,,,,,,,,,,
plus size party clothes,USD,N/A,100,"1,000",High,100,0.62,2.06,,,,,,,,,,,,,,,,,
plus size bridesmaid,USD,N/A,100,"1,000",High,100,0.82,1.47,,,,,,,,,,,,,,,,,
plus size party dress with sleeves,USD,N/A,100,"1,000",High,100,0.52,1.74,,,,,,,,,,,,,,,,,
denim style,USD,N/A,100,"1,000",High,100,0.75,2.55,,,,,,,,,,,,,,,,,
cocktail dress boutiques,USD,N/A,100,"1,000",High,100,0.62,1.8,,,,,,,,,,,,,,,,,
plus size blush wedding dresses,USD,N/A,"1,000","10,000",High,100,0.52,2.08,,,,,,,,,,,,,,,,,
mauve cocktail dress,USD,N/A,100,"1,000",High,100,0.62,1.81,,,,,,,,,,,,,,,,,
maria b collection 2018,USD,N/A,100,"1,000",High,98,,,,,,,,,,,,,,,,,,,
vintage inspired plus size dresses,USD,N/A,100,"1,000",High,100,0.42,1.48,,,,,,,,,,,,,,,,,
macy's mother of the bride dresses plus size,USD,N/A,"1,000","10,000",High,100,0.52,1.51,,,,,,,,,,,,,,,,,
big girl clothing plus size,USD,N/A,100,"1,000",High,100,0.76,2.35,,,,,,,,,,,,,,,,,
tropical cocktail dress,USD,N/A,100,"1,000",High,100,0.7,2.53,,,,,,,,,,,,,,,,,
roman originals dresses,USD,N/A,100,"1,000",High,100,0.95,1.62,,,,,,,,,,,,,,,,,
navy blue cocktail dresses for wedding,USD,N/A,100,"1,000",High,100,0.41,1.67,,,,,,,,,,,,,,,,,
emily ratajkowski style,USD,N/A,100,"1,000",Low,9,,,,,,,,,,,,,,,,,,,
plus size dashiki dress,USD,N/A,100,"1,000",High,100,0.17,2.76,,,,,,,,,,,,,,,,,
plus size all white,USD,N/A,100,"1,000",High,100,0.41,1.37,,,,,,,,,,,,,,,,,
cocktail and party r&m richards dresses,USD,N/A,100,"1,000",High,100,0.47,1.89,,,,,,,,,,,,,,,,,
mint green cocktail dress,USD,N/A,100,"1,000",High,100,0.36,1.68,,,,,,,,,,,,,,,,,
black cocktail dress amazon,USD,N/A,100,"1,000",High,100,0.17,1.53,,,,,,,,,,,,,,,,,
walmart plus size maxi dresses,USD,N/A,100,"1,000",High,100,0.55,1.17,,,,,,,,,,,,,,,,,
dress collection,USD,N/A,100,"1,000",High,100,0.55,1.81,,,,,,,,,,,,,,,,,
plus size holiday outfits,USD,N/A,100,"1,000",High,100,0.76,3.03,,,,,,,,,,,,,,,,,
long red cocktail dress,USD,N/A,100,"1,000",High,100,0.85,2.21,,,,,,,,,,,,,,,,,
forest green cocktail dress,USD,N/A,100,"1,000",High,100,0.84,2.6,,,,,,,,,,,,,,,,,
plus size maxi dresses for weddings,USD,N/A,100,"1,000",High,100,0.66,2.1,,,,,,,,,,,,,,,,,
red and black cocktail dress,USD,N/A,100,"1,000",High,100,0.71,1.93,,,,,,,,,,,,,,,,,
plus size black evening gown,USD,N/A,"1,000","10,000",High,100,0.57,1.85,,,,,,,,,,,,,,,,,
girls cocktail dress,USD,N/A,100,"1,000",High,100,0.62,2,,,,,,,,,,,,,,,,,
peach cocktail dress,USD,N/A,100,"1,000",High,100,0.74,2.08,,,,,,,,,,,,,,,,,
black dress size 16,USD,N/A,100,"1,000",High,100,0.5,2.16,,,,,,,,,,,,,,,,,
plus size club clothes,USD,N/A,100,"1,000",High,100,0.41,2.59,,,,,,,,,,,,,,,,,
2 piece cocktail dress,USD,N/A,100,"1,000",High,100,0.74,2.09,,,,,,,,,,,,,,,,,
olive green plus size dress,USD,N/A,100,"1,000",High,100,0.55,1.99,,,,,,,,,,,,,,,,,
plus size african traditional dresses,USD,N/A,100,"1,000",High,100,0.44,1.09,,,,,,,,,,,,,,,,,
navy blue bridesmaid dresses plus size,USD,N/A,100,"1,000",High,100,0.77,1.74,,,,,,,,,,,,,,,,,
dillards plus size cocktail dresses,USD,N/A,100,"1,000",High,100,0.63,1.54,,,,,,,,,,,,,,,,,
kendall jenner 2018,USD,N/A,100,"1,000",Low,0,,,,,,,,,,,,,,,,,,,
tommy hilfiger plus size dresses,USD,N/A,100,"1,000",High,100,0.59,1.53,,,,,,,,,,,,,,,,,
plus size vintage formal dresses,USD,N/A,100,"1,000",High,100,0.36,1.2,,,,,,,,,,,,,,,,,
dresses for large women,USD,N/A,100,"1,000",High,100,0.68,1.83,,,,,,,,,,,,,,,,,
cocktail skater dress,USD,N/A,100,"1,000",High,100,0.6,2.01,,,,,,,,,,,,,,,,,
long tops for jeans,USD,N/A,100,"1,000",High,100,0.32,1.95,,,,,,,,,,,,,,,,,
prom dresses 2019 plus size,USD,N/A,100,"1,000",High,100,0.51,1.95,,,,,,,,,,,,,,,,,
nike dress plus size,USD,N/A,100,"1,000",High,100,0.43,1.08,,,,,,,,,,,,,,,,,
joe brown clothing,USD,N/A,100,"1,000",High,100,0.24,0.5,,,,,,,,,,,,,,,,,
plus size punk clothing,USD,N/A,100,"1,000",High,100,0.29,1.31,,,,,,,,,,,,,,,,,
sexy red plus size dress,USD,N/A,"1,000","10,000",High,100,0.53,1.63,,,,,,,,,,,,,,,,,
plus size clothing vendors,USD,N/A,100,"1,000",High,100,0.55,1.32,,,,,,,,,,,,,,,,,
dressy pant suits for weddings plus size,USD,N/A,100,"1,000",High,100,0.63,2.31,,,,,,,,,,,,,,,,,
classy red cocktail dresses,USD,N/A,100,"1,000",High,100,0.66,1.93,,,,,,,,,,,,,,,,,
plus size white gown,USD,N/A,"1,000","10,000",High,100,0.58,1.91,,,,,,,,,,,,,,,,,
romans dresses plus size,USD,N/A,100,"1,000",High,100,1.19,3,,,,,,,,,,,,,,,,,
plus maternity dress,USD,N/A,100,"1,000",High,100,0.7,1.79,,,,,,,,,,,,,,,,,
ashley stewart maxi dresses,USD,N/A,100,"1,000",High,100,1.25,3.2,,,,,,,,,,,,,,,,,
dillards mother of the bride dresses plus size,USD,N/A,"1,000","10,000",High,100,0.42,1.58,,,,,,,,,,,,,,,,,
plus size ruched dress,USD,N/A,100,"1,000",High,100,0.32,1.92,,,,,,,,,,,,,,,,,
plus size denim shirt dress,USD,N/A,100,"1,000",High,100,0.39,2.52,,,,,,,,,,,,,,,,,
plus size mustard dress,USD,N/A,100,"1,000",High,100,0.66,2.79,,,,,,,,,,,,,,,,,
dillards plus size dresses clearance,USD,N/A,100,"1,000",High,100,0.63,1.92,,,,,,,,,,,,,,,,,
plus size sundresses for the beach,USD,N/A,100,"1,000",High,100,0.47,1.71,,,,,,,,,,,,,,,,,
plus size floor length dresses,USD,N/A,100,"1,000",High,100,0.57,1.83,,,,,,,,,,,,,,,,,
plus size mother of the bride dresses under 100,USD,N/A,100,"1,000",High,100,0.53,1.94,,,,,,,,,,,,,,,,,
tulle cocktail dress,USD,N/A,100,"1,000",High,100,0.67,2.2,,,,,,,,,,,,,,,,,
dressy cocktail dress,USD,N/A,100,"1,000",High,100,0.59,2.31,,,,,,,,,,,,,,,,,
cocktail dresses to wear to a wedding,USD,N/A,100,"1,000",High,100,0.58,2.01,,,,,,,,,,,,,,,,,
jessica howard cocktail dresses,USD,N/A,100,"1,000",High,100,0.63,2.39,,,,,,,,,,,,,,,,,
wholesale plus size clothing for resale,USD,N/A,100,"1,000",High,100,0.59,1.31,,,,,,,,,,,,,,,,,
50s cocktail dress,USD,N/A,100,"1,000",High,100,0.39,1.62,,,,,,,,,,,,,,,,,
